EVALID,EVAL_NAME,REPORT_YEAR,POPULATION_NAME,POPULATION_STRUCTURE_VERSION,POPULATION_ACRES,POPULATION_POINT_COUNT,POPULATION_PLOT_COUNT,ESTN_UNIT_NAME,ESTN_UNIT_ACRES,ESTN_UNIT_POINT_COUNT,ESTN_UNIT_PLOT_COUNT,STRATUM_NAME,STRATUM_LABEL,STRATUM_ACRES,STRATUM_POINT_COUNT,STRATUM_PLOT_COUNT,EXPNS,STRATUM_WEIGHT,STRATUM_SOURCE,STRATUM_SUBPLOT_ADJ_FACTOR,STRATUM_MICROPLOT_ADJ_FACTOR,EVAL_DESCRIPTION,STRATUM_DESCRIPTION,PE_CN,PSS_CN,PEU_CN,PSTREL_CN,PS_CN,CN,EVAL_GRP_ID,EVAL_GRP_NAME,EVAL_GRP_LABEL,PEG_CN
BaltimoreMD2020Curr,"Baltimore, MD 2020 Current Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,208,"City of Baltimore, MD",58909.85915492963,264898,208,B,Dev-Open/Veg,10373.9065974796,46648,46,225.51970864086138,0.17609796978459633,NLCD 2016,1.015838897550261,1.0179715772640576,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space; Grassland/Herbaceous; Pasture/Hay; Cultivated Crops; Emergent Herbaceous Wetlands",1254341386290487,1249738331290487,1254341829290487,348875892489998,1256474511290487,1274560865290487,,,,
BaltimoreMD2020Curr,"Baltimore, MD 2020 Current Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,208,"City of Baltimore, MD",58909.85915492963,264898,208,A,Water,6587.99110452187,29624,24,274.49962935507807,0.11183172390882529,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1254341386290487,1249738331290487,1254341829290487,348875892489998,1256474510290487,1274560732290487,,,,
BaltimoreMD2020Curr,"Baltimore, MD 2020 Current Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,208,"City of Baltimore, MD",58909.85915492963,264898,208,D,Dev-Med,13589.8443291327,61109,43,316.0428913751791,0.2306887934223739,NLCD 2016,1.030412399495487,1.0242687342593193,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1254341386290487,1249738331290487,1254341829290487,348875892489998,1256474513290487,1274560819290487,,,,
BaltimoreMD2020Curr,"Baltimore, MD 2020 Current Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,208,"City of Baltimore, MD",58909.85915492963,264898,208,E,Dev-High,11811.4158636027,53112,41,288.0833137464068,0.200499815023141,NLCD 2016,1.0310119661283228,1.025,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, High Intensity; Barren Land",1254341386290487,1249738331290487,1254341829290487,348875892489998,1256474514290487,1274560914290487,,,,
BaltimoreMD2020FS,"Baltimore, MD 2020 Fully Sampled Curr Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,190,"City of Baltimore, MD",58909.85915492963,264898,190,E,Dev-High,11811.4158636027,53112,39,302.8568170154533,0.200499815023141,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, High Intensity; Barren Land",1254341387290487,1249738332290487,1254341830290487,348875892489998,1256474514290487,1274560963290487,,,,
BaltimoreMD2020FS,"Baltimore, MD 2020 Fully Sampled Curr Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,190,"City of Baltimore, MD",58909.85915492963,264898,190,C,Dev-Low,12816.604892513,57632,33,388.3819664397874,0.2175629865080144,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Low Intensity",1254341387290487,1249738332290487,1254341830290487,348875892489998,1256474512290487,1274561005290487,,,,
BaltimoreMD2020FS,"Baltimore, MD 2020 Fully Sampled Curr Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,190,"City of Baltimore, MD",58909.85915492963,264898,190,A,Water,6587.99110452187,29624,24,274.49962935507807,0.11183172390882529,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1254341387290487,1249738332290487,1254341830290487,348875892489998,1256474510290487,1274561097290487,,,,
BaltimoreMD2020FS,"Baltimore, MD 2020 Fully Sampled Curr Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,190,"City of Baltimore, MD",58909.85915492963,264898,190,D,Dev-Med,13589.8443291327,61109,40,339.74610822831755,0.2306887934223739,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1254341387290487,1249738332290487,1254341830290487,348875892489998,1256474513290487,1274561041290487,,,,
BaltimoreMD2020FS,"Baltimore, MD 2020 Fully Sampled Curr Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,190,"City of Baltimore, MD",58909.85915492963,264898,190,F,Forest/Shrub,3730.09636767976,16773,10,373.0096367679766,0.0633187113530491,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Deciduous Forest; Evergreen Forest; Mixed Forest; Shrub/Scrub; Woody Wetlands,1254341387290487,1249738332290487,1254341830290487,348875892489998,1256474515290487,1274561084290487,,,,
BaltimoreMD2020FS,"Baltimore, MD 2020 Fully Sampled Curr Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,190,"City of Baltimore, MD",58909.85915492963,264898,190,B,Dev-Open/Veg,10373.9065974796,46648,44,235.77060448817326,0.17609796978459633,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of area and tree population attributes for the City of Baltimore, MD. This evaluation is a non-standard evaluation that uses a statistical sample constrained to only plots that were 100% sampled. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space; Grassland/Herbaceous; Pasture/Hay; Cultivated Crops; Emergent Herbaceous Wetlands",1254341387290487,1249738332290487,1254341830290487,348875892489998,1256474511290487,1274561124290487,,,,
BaltimoreMD2020Invs,"Baltimore, MD 2020 Invasive Species Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,148,"City of Baltimore, MD",58909.85915492963,264898,148,F,Forest/Shrub,3730.09636767976,16773,8,466.26204595997075,0.0633187113530491,NLCD 2016,1.1979254274618705,1.2194142500499388,"Evaluation used to produce current estimates of invasive species population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Deciduous Forest; Evergreen Forest; Mixed Forest; Shrub/Scrub; Woody Wetlands,1301343143290487,1301326841290487,1301357190290487,348875892489998,1256474515290487,1301371089290487,,,,
BaltimoreMD2020Invs,"Baltimore, MD 2020 Invasive Species Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,148,"City of Baltimore, MD",58909.85915492963,264898,148,B,Dev-Open/Veg,10373.9065974796,46648,35,296.3973313565607,0.17609796978459633,NLCD 2016,1.0209209801481545,1.0237539545850953,"Evaluation used to produce current estimates of invasive species population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space; Grassland/Herbaceous; Pasture/Hay; Cultivated Crops; Emergent Herbaceous Wetlands",1301343143290487,1301326841290487,1301357190290487,348875892489998,1256474511290487,1301371051290487,,,,
BaltimoreMD2020Invs,"Baltimore, MD 2020 Invasive Species Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,148,"City of Baltimore, MD",58909.85915492963,264898,148,D,Dev-Med,13589.8443291327,61109,28,485.3515831833108,0.2306887934223739,NLCD 2016,1.0474782896060306,1.0377607737827184,"Evaluation used to produce current estimates of invasive species population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1301343143290487,1301326841290487,1301357190290487,348875892489998,1256474513290487,1301371100290487,,,,
BaltimoreMD2020All,"Baltimore, MD 2020 All Area",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,227,"City of Baltimore, MD",58909.85915492963,264898,227,A,Water,6587.99110452187,29624,25,263.51964418087493,0.11183172390882529,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1254341385290487,1249737998290487,1254341828290487,348875892489998,1256474510290487,1274560482290487,,,,
BaltimoreMD2020Invs,"Baltimore, MD 2020 Invasive Species Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,148,"City of Baltimore, MD",58909.85915492963,264898,148,A,Water,6587.99110452187,29624,23,286.4343958487771,0.11183172390882529,NLCD 2016,1.0,1.0,"Evaluation used to produce current estimates of invasive species population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1301343143290487,1301326841290487,1301357190290487,348875892489998,1256474510290487,1301371025290487,,,,
BaltimoreMD2020Invs,"Baltimore, MD 2020 Invasive Species Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,148,"City of Baltimore, MD",58909.85915492963,264898,148,E,Dev-High,11811.4158636027,53112,24,492.1423276501116,0.200499815023141,NLCD 2016,1.0406182065167158,1.0434782608695652,"Evaluation used to produce current estimates of invasive species population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, High Intensity; Barren Land",1301343143290487,1301326841290487,1301357190290487,348875892489998,1256474514290487,1301371131290487,,,,
BaltimoreMD2020Invs,"Baltimore, MD 2020 Invasive Species Estimates",2020,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,148,"City of Baltimore, MD",58909.85915492963,264898,148,C,Dev-Low,12816.604892513,57632,30,427.2201630837661,0.2175629865080144,NLCD 2016,1.0902337802197586,1.0641328415495737,"Evaluation used to produce current estimates of invasive species population attributes for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Low Intensity",1301343143290487,1301326841290487,1301357190290487,348875892489998,1256474512290487,1301371158290487,,,,
BaltimoreMD2021All,"Baltimore, MD 2021 All Area",2021,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,228,"City of Baltimore, MD",58909.85915492963,264898,228,C,Dev-Low,12816.604892513,57632,46,278.6218454894127,0.2175629865080144,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Low Intensity",1274825066290487,1263010789290487,1274825079290487,348875892489998,1256474512290487,1274853871290487,,,,
BaltimoreMD2021All,"Baltimore, MD 2021 All Area",2021,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,228,"City of Baltimore, MD",58909.85915492963,264898,228,A,Water,6587.99110452187,29624,26,253.38427325084132,0.11183172390882529,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.",Open Water,1274825066290487,1263010789290487,1274825079290487,348875892489998,1256474510290487,1274853674290487,,,,
BaltimoreMD2021All,"Baltimore, MD 2021 All Area",2021,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,228,"City of Baltimore, MD",58909.85915492963,264898,228,B,Dev-Open/Veg,10373.9065974796,46648,48,216.12305411415883,0.17609796978459633,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Open Space; Grassland/Herbaceous; Pasture/Hay; Cultivated Crops; Emergent Herbaceous Wetlands",1274825066290487,1263010789290487,1274825079290487,348875892489998,1256474511290487,1274853703290487,,,,
BaltimoreMD2021All,"Baltimore, MD 2021 All Area",2021,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,228,"City of Baltimore, MD",58909.85915492963,264898,228,E,Dev-High,11811.4158636027,53112,43,274.6840898512251,0.200499815023141,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, High Intensity; Barren Land",1274825066290487,1263010789290487,1274825079290487,348875892489998,1256474514290487,1274853825290487,,,,
BaltimoreMD2021All,"Baltimore, MD 2021 All Area",2021,"Baltimore, Maryland Urban Area",1.0,58909.85915492963,264898,228,"City of Baltimore, MD",58909.85915492963,264898,228,D,Dev-Med,13589.8443291327,61109,51,266.46753586534714,0.2306887934223739,NLCD 2016,1.0,1.0,"Evaluation used to produce estimates of the total population area and sample response rates for the City of Baltimore, MD. The city boundary was defined using the 2010 U.S. Census Places spatial layer.","Developed, Medium Intensity",1274825066290487,1263010789290487,1274825079290487,348875892489998,1256474513290487,1274853771290487,,,,
